TIME,Unnamed: 0,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
2023-08-05 14:28:50,0,21.84,73.94,-1,2,59.35,100.08,,,0.0,0.0,0.0
2023-08-05 14:29:50,1,21.83,72.91,77,4,34.27,100.09,,,,,
2023-08-05 14:30:50,2,21.87,72.84,78,4,39.08,100.09,,,,,
2023-08-05 14:31:50,3,21.94,72.39,79,3,32.82,100.1,,,,,
2023-08-05 14:32:50,4,22.01,72.1,80,3,41.86,100.1,,,,,
2023-08-05 14:33:50,5,22.11,71.66,80,3,38.47,100.11,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:34:50,6,22.24,71.35,81,3,32.71,100.11,0.0,400.0,,,
2023-08-05 14:35:50,7,22.32,70.55,82,3,41.46,100.11,0.0,400.0,,,
2023-08-05 14:36:50,8,22.44,70.68,83,2,36.79,100.11,0.0,400.0,,,
2023-08-05 14:37:50,9,22.55,70.03,83,3,39.05,100.11,0.0,400.0,,,
2023-08-05 14:38:50,10,22.65,69.66,84,3,47.0,100.11,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:39:50,11,22.72,69.32,85,3,39.74,100.11,0.0,400.0,,,
2023-08-05 14:40:50,12,22.82,68.82,86,3,32.37,100.1,0.0,400.0,,,
2023-08-05 14:41:50,13,22.92,68.45,86,4,38.69,100.1,0.0,400.0,,,
2023-08-05 14:42:50,14,23.0,68.6,87,4,37.72,100.1,0.0,400.0,,,
2023-08-05 14:43:50,15,23.07,68.21,87,5,34.97,100.1,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:44:50,16,23.16,67.85,88,5,36.4,100.1,0.0,400.0,,,
2023-08-05 14:45:50,17,23.23,67.72,88,5,40.1,100.1,0.0,400.0,,,
2023-08-05 14:46:50,18,23.31,67.59,89,6,41.04,100.1,0.0,400.0,,,
2023-08-05 14:47:50,19,23.38,67.6,90,7,41.97,100.1,0.0,400.0,,,
2023-08-05 14:48:50,20,23.45,67.28,90,8,34.97,100.11,0.0,400.0,0.0,0.0,0.0
2023-08-05 14:49:50,21,23.51,66.9,91,6,42.68,100.11,0.0,400.0,,,
2023-08-05 14:50:50,22,23.58,66.66,92,6,30.79,100.11,0.0,400.0,,,
2023-08-05 14:51:50,23,23.65,66.75,92,6,41.55,100.11,0.0,400.0,,,
2023-08-05 14:52:50,24,23.72,66.28,93,6,33.42,100.11,0.0,400.0,,,
2023-08-05 14:53:50,25,23.78,65.81,94,6,37.33,100.1,0.0,400.0,0.0,0.0,0.0
