TIME,Unnamed: 0,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
2023-08-08 19:31:15,0,24.91,68.27,-1,11,36.17,101.31,,,43.0,123.0,129.0
2023-08-08 19:32:15,1,24.84,68.43,74,10,34.95,101.33,,,,,
2023-08-08 19:33:15,2,24.81,68.28,75,10,39.77,101.34,,,,,
2023-08-08 19:34:15,3,24.84,68.23,76,11,30.11,101.34,,,,,
2023-08-08 19:35:15,4,24.84,68.07,77,11,44.34,101.35,,,,,
2023-08-08 19:36:15,5,24.84,67.68,78,11,40.87,101.35,0.0,400.0,59.0,97.0,113.0
2023-08-08 19:37:15,6,24.87,67.94,79,14,45.47,101.36,0.0,400.0,,,
2023-08-08 19:38:15,7,24.87,67.85,80,14,29.69,101.35,0.0,400.0,,,
2023-08-08 19:39:15,8,24.87,67.74,80,12,42.74,101.35,0.0,400.0,,,
2023-08-08 19:40:15,9,24.86,67.39,81,12,41.04,101.36,0.0,400.0,,,
2023-08-08 19:41:15,10,24.83,67.66,82,14,30.75,101.36,0.0,400.0,57.0,169.0,222.0
2023-08-08 19:42:15,11,24.84,67.64,83,12,29.53,101.36,0.0,400.0,,,
2023-08-08 19:43:15,12,24.84,67.49,83,12,32.34,101.36,0.0,400.0,,,
2023-08-08 19:44:15,13,24.83,67.46,84,11,48.34,101.36,0.0,400.0,,,
2023-08-08 19:45:15,14,24.81,67.59,85,12,43.41,101.36,0.0,400.0,,,
2023-08-08 19:46:15,15,24.8,67.53,86,14,31.14,101.36,0.0,400.0,59.0,127.0,155.0
2023-08-08 19:47:15,16,24.81,67.54,86,0,34.08,101.37,0.0,400.0,,,
2023-08-08 19:48:15,17,24.8,67.45,87,12,29.5,101.37,0.0,400.0,,,
2023-08-08 19:49:15,18,24.79,67.39,87,10,30.16,101.36,0.0,400.0,,,
2023-08-08 19:50:15,19,24.77,67.46,88,8,33.75,101.36,0.0,400.0,,,
2023-08-08 19:51:15,20,24.8,67.36,89,8,31.9,101.37,0.0,400.0,67.0,142.0,148.0
2023-08-08 19:52:15,21,24.81,67.3,90,8,30.99,101.36,0.0,400.0,,,
2023-08-08 19:53:15,22,24.79,67.27,90,11,29.53,101.36,0.0,400.0,,,
2023-08-08 19:54:15,23,24.79,67.11,91,12,29.94,101.37,0.0,400.0,,,
2023-08-08 19:55:15,24,24.79,66.95,92,14,32.81,101.37,0.0,400.0,,,
2023-08-08 19:56:15,25,24.79,66.87,92,14,30.23,101.37,0.0,400.0,72.0,130.0,157.0
2023-08-08 19:57:15,26,24.8,66.82,93,14,29.99,101.37,0.0,400.0,,,
2023-08-08 19:58:15,27,24.79,66.74,94,14,32.41,101.37,0.0,400.0,,,
2023-08-08 19:59:15,28,24.79,66.66,95,14,31.57,101.37,0.0,400.0,,,
2023-08-08 20:00:15,29,24.79,66.66,96,14,28.25,101.38,0.0,400.0,,,
2023-08-08 20:01:15,30,24.76,66.73,97,14,24.86,101.38,0.0,400.0,54.0,110.0,115.0
2023-08-08 20:02:15,31,24.73,66.64,98,14,28.06,101.38,0.0,400.0,,,
2023-08-08 20:03:15,32,24.7,66.68,98,12,34.88,101.38,0.0,400.0,,,
2023-08-08 20:04:15,33,24.64,66.78,99,11,55.72,101.38,0.0,400.0,,,
2023-08-08 20:05:15,34,24.56,66.91,99,12,48.87,101.38,0.0,400.0,,,
2023-08-08 20:06:15,35,24.5,67.07,99,11,34.79,101.38,0.0,400.0,51.0,156.0,184.0
2023-08-08 20:07:15,36,24.45,67.19,99,12,48.01,101.38,0.0,400.0,,,
2023-08-08 20:08:15,37,24.36,67.32,99,12,26.34,101.38,0.0,400.0,,,
2023-08-08 20:09:15,38,24.32,67.38,100,12,25.32,101.38,0.0,400.0,,,
2023-08-08 20:10:15,39,24.21,67.57,100,12,27.14,101.38,0.0,400.0,,,
2023-08-08 20:11:15,40,24.14,67.8,100,12,31.31,101.38,3.0,422.0,56.0,121.0,138.0
2023-08-08 20:12:15,41,24.07,67.89,99,12,26.16,101.38,0.0,400.0,,,
2023-08-08 20:13:15,42,24.0,67.97,100,12,30.17,101.38,0.0,400.0,,,
2023-08-08 20:14:15,43,23.94,68.22,99,12,29.95,101.39,0.0,400.0,,,
2023-08-08 20:15:15,44,23.84,68.39,99,12,32.64,101.39,0.0,400.0,,,
2023-08-08 20:16:15,45,23.76,68.6,99,12,29.03,101.39,0.0,400.0,60.0,143.0,148.0
2023-08-08 20:17:15,46,23.71,68.74,100,12,29.36,101.39,0.0,400.0,,,
2023-08-08 20:18:15,47,23.59,68.87,99,12,29.3,101.39,1.0,410.0,,,
2023-08-08 20:19:15,48,23.54,69.08,99,12,27.75,101.39,0.0,400.0,,,
2023-08-08 20:20:15,49,23.43,69.26,99,12,23.77,101.39,0.0,400.0,,,
2023-08-08 20:21:15,50,23.36,69.48,99,12,26.5,101.4,0.0,400.0,53.0,119.0,135.0
2023-08-08 20:22:15,51,23.29,69.61,99,12,33.83,101.4,0.0,400.0,,,
2023-08-08 20:23:15,52,23.22,69.79,99,12,38.33,101.4,0.0,400.0,,,
2023-08-08 20:24:15,53,23.09,70.08,99,12,30.51,101.41,3.0,420.0,,,
2023-08-08 20:25:15,54,22.95,70.4,99,12,34.95,101.41,1.0,409.0,,,
2023-08-08 20:26:15,55,22.79,70.74,99,12,24.07,101.41,0.0,400.0,63.0,137.0,137.0
2023-08-08 20:27:15,56,22.71,70.97,99,12,26.41,101.4,0.0,400.0,,,
2023-08-08 20:28:15,57,22.58,71.21,99,12,30.26,101.4,0.0,401.0,,,
2023-08-08 20:29:15,58,22.5,71.48,99,12,30.84,101.4,0.0,400.0,,,
2023-08-08 20:30:15,59,22.4,71.75,99,12,31.58,101.4,0.0,400.0,,,
2023-08-08 20:31:15,60,22.27,71.99,99,12,35.57,101.39,0.0,400.0,44.0,147.0,170.0
2023-08-08 20:32:15,61,22.24,72.1,99,12,27.08,101.39,0.0,400.0,,,
2023-08-08 20:33:15,62,22.16,72.32,99,12,25.82,101.39,1.0,410.0,,,
2023-08-08 20:34:15,63,22.05,72.53,99,12,27.16,101.39,0.0,400.0,,,
2023-08-08 20:35:15,64,21.99,72.72,99,14,36.57,101.39,0.0,400.0,,,
2023-08-08 20:36:15,65,21.92,72.9,99,12,29.55,101.39,0.0,400.0,52.0,148.0,148.0
2023-08-08 20:37:15,66,21.86,73.05,99,12,30.52,101.39,0.0,400.0,,,
2023-08-08 20:38:15,67,21.81,73.25,99,12,28.14,101.39,0.0,400.0,,,
2023-08-08 20:39:15,68,21.75,73.37,99,12,26.6,101.39,0.0,400.0,,,
2023-08-08 20:40:15,69,21.65,73.55,99,12,30.13,101.38,0.0,400.0,,,
2023-08-08 20:41:15,70,21.58,73.76,99,12,24.31,101.39,1.0,407.0,58.0,119.0,125.0
2023-08-08 20:42:15,71,21.59,73.88,99,12,23.1,101.39,0.0,400.0,,,
2023-08-08 20:43:15,72,21.51,74.02,99,12,23.59,101.39,0.0,400.0,,,
2023-08-08 20:44:15,73,21.47,74.07,99,12,23.45,101.38,0.0,400.0,,,
2023-08-08 20:45:15,74,21.41,74.28,99,12,24.15,101.39,0.0,400.0,,,
2023-08-08 20:46:15,75,21.37,74.35,99,12,30.98,101.39,0.0,400.0,53.0,132.0,132.0
2023-08-08 20:47:15,76,21.33,74.43,99,12,24.15,101.39,0.0,400.0,,,
2023-08-08 20:48:15,77,21.31,74.54,99,12,29.5,101.39,0.0,400.0,,,
2023-08-08 20:49:15,78,21.24,74.66,99,12,28.19,101.39,0.0,400.0,,,
2023-08-08 20:50:15,79,21.22,74.74,99,12,37.46,101.4,2.0,414.0,,,
2023-08-08 20:51:15,80,21.16,74.92,99,12,30.4,101.4,0.0,400.0,58.0,104.0,117.0
2023-08-08 20:52:15,81,21.14,74.92,99,11,30.28,101.4,0.0,400.0,,,
2023-08-08 20:53:15,82,21.13,75.02,99,12,29.44,101.4,0.0,400.0,,,
2023-08-08 20:54:15,83,21.06,75.09,99,12,27.34,101.4,0.0,400.0,,,
2023-08-08 20:55:15,84,21.04,75.23,99,12,26.5,101.4,0.0,400.0,,,
2023-08-08 20:56:15,85,20.97,75.35,99,12,28.01,101.4,0.0,400.0,45.0,114.0,120.0
2023-08-08 20:57:15,86,20.99,75.34,99,12,32.07,101.4,0.0,400.0,,,
2023-08-08 20:58:15,87,20.96,75.42,99,12,28.04,101.41,0.0,400.0,,,
2023-08-08 20:59:15,88,20.92,75.46,99,12,26.73,101.41,0.0,400.0,,,
2023-08-08 21:00:15,89,20.92,75.63,99,12,36.68,101.41,0.0,400.0,,,
2023-08-08 21:01:15,90,20.86,75.74,99,12,35.08,101.41,0.0,400.0,54.0,113.0,162.0
