TIME,Unnamed: 0,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
2023-08-08 18:37:37,0,23.59,66.83,-1,11,40.43,101.31,,,0.0,0.0,0.0
2023-08-08 18:38:37,1,23.59,66.31,77,0,36.55,101.31,,,,,
2023-08-08 18:39:37,2,23.59,66.0,78,0,35.75,101.31,,,,,
2023-08-08 18:40:37,3,23.57,65.86,79,0,36.53,101.3,,,,,
2023-08-08 18:41:37,4,23.55,65.71,80,0,34.86,101.29,,,,,
2023-08-08 18:42:37,5,23.54,65.66,81,0,33.48,101.29,0.0,400.0,0.0,0.0,0.0
2023-08-08 18:43:37,6,23.51,65.57,82,0,35.26,101.3,0.0,400.0,,,
2023-08-08 18:44:37,7,23.51,65.13,82,0,32.9,101.3,0.0,400.0,,,
2023-08-08 18:45:37,8,23.53,65.32,84,0,37.21,101.3,0.0,400.0,,,
2023-08-08 18:46:37,9,23.5,65.35,84,0,39.57,101.3,0.0,400.0,,,
2023-08-08 18:47:37,10,23.53,65.19,85,0,37.37,101.3,0.0,400.0,0.0,0.0,0.0
2023-08-08 18:48:37,11,23.51,65.23,85,0,35.61,101.3,0.0,400.0,,,
2023-08-08 18:49:37,12,23.54,65.08,86,0,30.56,101.3,0.0,400.0,,,
2023-08-08 18:50:37,13,23.54,65.21,87,0,30.3,101.3,0.0,400.0,,,
2023-08-08 18:51:37,14,23.54,65.19,87,0,30.09,101.3,0.0,400.0,,,
2023-08-08 18:52:37,15,23.55,65.21,88,0,29.76,101.3,0.0,400.0,0.0,0.0,0.0
2023-08-08 18:53:37,16,23.55,65.22,88,0,28.63,101.29,0.0,400.0,,,
2023-08-08 18:54:37,17,23.57,65.18,90,0,28.01,101.3,0.0,400.0,,,
2023-08-08 18:55:37,18,23.57,65.15,90,0,27.99,101.29,0.0,400.0,,,
2023-08-08 18:56:37,19,23.55,65.07,90,0,29.53,101.3,0.0,400.0,,,
2023-08-08 18:57:37,20,23.57,65.0,91,0,33.11,101.3,0.0,400.0,0.0,0.0,0.0
2023-08-08 18:58:37,21,23.57,64.94,92,0,29.82,101.29,0.0,400.0,,,
2023-08-08 18:59:37,22,23.58,64.94,93,0,29.32,101.29,0.0,400.0,,,
2023-08-08 19:00:37,23,23.57,64.91,93,0,29.94,101.3,0.0,400.0,,,
2023-08-08 19:01:37,24,23.58,64.84,94,0,28.74,101.3,0.0,400.0,,,
2023-08-08 19:02:37,25,23.58,64.89,96,0,30.7,101.3,0.0,400.0,0.0,0.0,0.0
2023-08-08 19:03:37,26,23.58,64.86,97,0,30.55,101.31,0.0,400.0,,,
2023-08-08 19:04:37,27,23.61,64.76,98,0,29.0,101.31,0.0,400.0,,,
2023-08-08 19:05:37,28,23.58,64.88,99,0,31.68,101.31,0.0,400.0,,,
2023-08-08 19:06:37,29,23.57,64.86,100,0,34.83,101.31,0.0,400.0,,,
2023-08-08 19:07:37,30,23.58,64.91,100,0,34.12,101.31,0.0,400.0,0.0,0.0,0.0
2023-08-08 19:08:37,31,23.58,64.92,100,0,25.03,101.32,0.0,400.0,,,
2023-08-08 19:09:37,32,23.54,64.98,100,0,24.11,101.31,0.0,400.0,,,
2023-08-08 19:10:37,33,23.5,65.07,100,0,24.96,101.31,0.0,400.0,,,
2023-08-08 19:11:37,34,23.47,65.09,100,0,27.36,101.31,0.0,400.0,,,
2023-08-08 19:12:37,35,23.41,65.16,100,0,24.23,101.31,0.0,400.0,0.0,0.0,0.0
2023-08-08 19:13:37,36,23.37,65.22,100,0,22.89,101.31,0.0,400.0,,,
2023-08-08 19:14:37,37,23.31,65.29,100,0,26.64,101.31,0.0,400.0,,,
2023-08-08 19:15:37,38,23.26,65.49,100,0,26.46,101.31,0.0,400.0,,,
2023-08-08 19:16:37,39,23.2,65.63,100,0,27.2,101.3,0.0,400.0,,,
2023-08-08 19:17:37,40,23.16,65.83,100,0,24.58,101.31,3.0,420.0,0.0,0.0,0.0
2023-08-08 19:18:37,41,23.06,65.92,100,0,28.51,101.31,1.0,407.0,,,
2023-08-08 19:19:37,42,23.0,66.12,100,0,23.45,101.31,0.0,400.0,,,
2023-08-08 19:20:37,43,22.92,66.27,100,0,24.31,101.31,0.0,400.0,,,
2023-08-08 19:21:37,44,22.86,66.42,100,0,35.13,101.31,0.0,400.0,,,
2023-08-08 19:22:37,45,22.78,66.69,100,0,27.92,101.31,0.0,400.0,0.0,0.0,0.0
2023-08-08 19:23:37,46,22.72,66.92,100,0,27.3,101.31,0.0,400.0,,,
2023-08-08 19:24:37,47,22.63,67.07,100,0,25.98,101.3,3.0,424.0,,,
2023-08-08 19:25:37,48,22.52,67.26,100,0,29.51,101.3,1.0,413.0,,,
2023-08-08 19:26:37,49,22.45,67.45,100,0,38.23,101.29,0.0,405.0,,,
2023-08-08 19:27:37,50,22.38,67.58,100,0,26.64,101.3,0.0,400.0,0.0,0.0,0.0
2023-08-08 19:28:37,51,22.31,67.77,100,0,25.7,101.3,0.0,400.0,,,
2023-08-08 19:29:37,52,22.24,68.05,100,0,24.35,101.3,0.0,400.0,,,
2023-08-08 19:30:37,53,22.11,68.29,100,0,26.76,101.3,2.0,414.0,,,
2023-08-08 19:31:37,54,22.03,68.63,100,0,22.37,101.3,0.0,400.0,,,
2023-08-08 19:32:37,55,21.92,68.92,100,0,25.22,101.29,0.0,400.0,0.0,0.0,0.0
2023-08-08 19:33:37,56,21.82,69.17,100,0,25.38,101.29,0.0,400.0,,,
2023-08-08 19:34:37,57,21.72,69.42,100,0,31.67,101.29,0.0,400.0,,,
2023-08-08 19:35:37,58,21.62,69.63,100,0,24.11,101.29,2.0,417.0,,,
2023-08-08 19:36:37,59,21.55,69.94,100,0,25.03,101.29,1.0,409.0,,,
2023-08-08 19:37:37,60,21.48,70.13,99,0,32.47,101.29,0.0,401.0,0.0,0.0,0.0
