TIME,Unnamed: 0,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
2023-08-05 15:20:33,0,25.51,69.78,-1,0,39.64,99.83,,,2.0,2.0,2.0
2023-08-05 15:21:33,1,25.46,63.36,75,0,39.8,99.83,,,,,
2023-08-05 15:22:33,2,25.4,63.39,76,0,35.87,99.83,,,,,
2023-08-05 15:23:33,3,25.32,63.56,77,0,32.53,99.84,,,,,
2023-08-05 15:24:33,4,25.29,63.38,78,0,31.55,99.83,,,,,
2023-08-05 15:25:33,5,25.26,63.36,78,0,33.52,99.82,0.0,400.0,1.0,1.0,1.0
2023-08-05 15:26:33,6,25.26,63.25,79,0,41.77,99.81,0.0,400.0,,,
2023-08-05 15:27:33,7,25.27,63.19,80,0,40.28,99.8,0.0,400.0,,,
2023-08-05 15:28:33,8,25.3,63.07,80,0,32.38,99.79,0.0,400.0,,,
2023-08-05 15:29:33,9,25.33,63.15,81,0,33.03,99.78,0.0,400.0,,,
2023-08-05 15:30:33,10,25.37,62.89,82,0,36.23,99.78,0.0,400.0,2.0,13.0,20.0
2023-08-05 15:31:33,11,25.42,62.76,83,0,32.75,99.78,0.0,400.0,,,
2023-08-05 15:32:33,12,25.45,62.61,83,0,34.26,99.77,0.0,400.0,,,
2023-08-05 15:33:33,13,25.47,62.61,84,0,37.14,99.76,0.0,400.0,,,
2023-08-05 15:34:33,14,25.5,62.41,85,0,32.52,99.76,0.0,400.0,,,
2023-08-05 15:35:33,15,25.56,62.38,86,0,32.31,99.76,0.0,400.0,5.0,8.0,8.0
2023-08-05 15:36:33,16,25.58,62.19,86,0,31.51,99.75,0.0,400.0,,,
2023-08-05 15:37:33,17,25.62,62.06,87,0,31.33,99.75,0.0,400.0,,,
2023-08-05 15:38:33,18,25.67,61.95,87,0,38.5,99.75,0.0,400.0,,,
2023-08-05 15:39:33,19,25.72,61.8,88,0,26.67,99.75,0.0,400.0,,,
2023-08-05 15:40:33,20,25.73,61.69,89,0,30.42,99.74,0.0,400.0,3.0,4.0,12.0
2023-08-05 15:41:33,21,25.76,61.55,89,0,42.25,99.74,0.0,400.0,,,
2023-08-05 15:42:33,22,25.83,61.44,90,0,31.55,99.74,0.0,400.0,,,
2023-08-05 15:43:33,23,25.84,61.31,90,0,31.81,99.73,0.0,400.0,,,
2023-08-05 15:44:33,24,25.9,61.27,91,0,31.11,99.73,0.0,400.0,,,
2023-08-05 15:45:33,25,25.91,61.12,92,0,32.57,99.73,0.0,400.0,0.0,2.0,2.0
2023-08-05 15:46:33,26,25.93,61.07,92,0,36.88,99.73,0.0,400.0,,,
2023-08-05 15:47:33,27,25.95,60.92,93,0,30.17,99.72,0.0,400.0,,,
2023-08-05 15:48:33,28,25.97,60.86,94,0,34.76,99.73,0.0,400.0,,,
2023-08-05 15:49:33,29,26.0,60.81,95,0,38.83,99.72,0.0,400.0,,,
2023-08-05 15:50:33,30,26.04,60.74,96,0,30.57,99.73,0.0,400.0,3.0,3.0,3.0
2023-08-05 15:51:33,31,26.02,60.74,97,0,34.03,99.73,0.0,400.0,,,
2023-08-05 15:52:33,32,26.04,60.71,98,0,42.79,99.73,0.0,400.0,,,
2023-08-05 15:53:33,33,26.04,60.76,98,0,32.11,99.73,0.0,400.0,,,
2023-08-05 15:54:33,34,26.0,60.66,98,0,42.93,99.73,0.0,400.0,,,
2023-08-05 15:55:33,35,25.98,60.83,99,0,32.74,99.74,0.0,400.0,2.0,3.0,3.0
2023-08-05 15:56:33,36,25.97,60.88,99,0,39.54,99.74,0.0,400.0,,,
2023-08-05 15:57:33,37,25.94,60.78,99,0,33.09,99.74,0.0,400.0,,,
2023-08-05 15:58:33,38,25.9,60.79,99,0,37.03,99.74,0.0,400.0,,,
2023-08-05 15:59:33,39,25.81,60.53,99,0,31.95,99.74,0.0,400.0,,,
2023-08-05 16:00:33,40,25.8,60.64,99,0,38.78,99.73,0.0,400.0,0.0,1.0,1.0
2023-08-05 16:01:33,41,25.77,60.71,99,0,35.48,99.73,0.0,400.0,,,
2023-08-05 16:02:33,42,25.7,61.09,99,0,37.46,99.72,0.0,400.0,,,
2023-08-05 16:03:33,43,25.64,61.31,99,0,36.21,99.72,3.0,424.0,,,
2023-08-05 16:04:33,44,25.57,61.35,99,0,37.84,99.71,0.0,406.0,,,
2023-08-05 16:05:33,45,25.54,61.45,99,0,32.09,99.71,0.0,400.0,3.0,3.0,3.0
2023-08-05 16:06:33,46,25.45,61.24,99,0,40.18,99.7,0.0,400.0,,,
2023-08-05 16:07:33,47,25.4,61.31,99,0,34.98,99.7,0.0,400.0,,,
2023-08-05 16:08:33,48,25.37,61.42,99,0,39.32,99.69,0.0,400.0,,,
2023-08-05 16:09:33,49,25.29,61.62,99,0,43.26,99.68,0.0,400.0,,,
2023-08-05 16:10:33,50,25.21,61.63,99,0,34.69,99.68,0.0,400.0,2.0,2.0,2.0
2023-08-05 16:11:33,51,25.14,61.72,99,0,33.11,99.68,0.0,400.0,,,
2023-08-05 16:12:33,52,25.09,62.01,99,0,32.91,99.67,0.0,400.0,,,
2023-08-05 16:13:33,53,25.03,62.16,99,0,38.9,99.67,0.0,400.0,,,
2023-08-05 16:14:33,54,24.98,62.34,100,0,32.78,99.67,0.0,400.0,,,
2023-08-05 16:15:33,55,24.89,62.45,99,0,34.8,99.67,0.0,400.0,1.0,1.0,1.0
2023-08-05 16:16:33,56,24.79,62.6,99,0,33.3,99.67,0.0,400.0,,,
2023-08-05 16:17:33,57,24.74,62.85,99,0,32.94,99.67,0.0,400.0,,,
2023-08-05 16:18:33,58,24.64,63.15,99,0,34.86,99.68,3.0,421.0,,,
2023-08-05 16:19:33,59,24.56,63.33,99,0,34.38,99.68,2.0,416.0,,,
2023-08-05 16:20:33,60,24.47,63.58,99,0,32.19,99.69,0.0,400.0,2.0,2.0,2.0
2023-08-05 16:21:33,61,24.36,63.35,99,0,33.33,99.69,0.0,400.0,,,
2023-08-05 16:22:33,62,24.3,63.56,99,0,31.01,99.69,0.0,400.0,,,
2023-08-05 16:23:33,63,24.21,63.8,99,0,34.05,99.69,0.0,400.0,,,
